"con_code","con_start","con_end","mat_code","total_runs","total_reps","con_freq","network_name"
"929934","2011-03-01","2013-02-28","140577","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","140577","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929934","2011-03-01","2013-02-28","144075","15","1","24","TBS NETWORK"
"929550","2011-03-01","2012-12-31","140575","15","1","24","TBS NETWORK"
"929550","2011-03-01","2012-12-31","140575","15","1","24","TBS NETWORK"
"929550","2011-03-01","2012-12-31","140575","15","1","24","TBS NETWORK"
"929550","2011-03-01","2012-12-31","140575","15","1","24","TBS NETWORK"
"929550","2011-03-01","2012-12-31","140575","15","1","24","TBS NETWORK"
"929550","2011-03-01","2012-12-31","140575","15","1","24","TBS NETWORK"
"929550","2011-05-01","2013-04-30","137477","6","1","24","TBS NETWORK"
"929550","2011-03-01","2015-02-28","136153","5","1","24","TBS NETWORK"
"929550","2011-01-01","2012-12-31","136218","8","1","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2011-11-01","2014-10-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-01-01","2014-12-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"931157","2012-04-01","2015-03-31","145165","999","998","24","TBS NETWORK"
"932249","2012-06-01","2014-05-31","145668","15","1","24","TBS NETWORK"
"932249","2012-06-01","2014-05-31","145668","15","1","24","TBS NETWORK"
"932249","2012-06-01","2014-05-31","145668","15","1","24","TBS NETWORK"
"932249","2012-06-01","2014-05-31","145668","15","1","24","TBS NETWORK"
"932249","2012-06-01","2014-05-31","145668","15","1","24","TBS NETWORK"
"932249","2012-06-01","2014-05-31","145668","15","1","24","TBS NETWORK"
"929592","2011-10-01","2013-09-30","143693","1","1","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","918","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","920","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","920","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","919","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","920","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","919","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","923","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","923","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","922","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","919","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","921","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","919","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","921","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","921","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","921","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","920","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","920","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","921","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","921","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","923","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","925","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","925","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","926","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","927","998","24","TBS NETWORK"
"928747","2010-06-01","2015-09-30","142175","927","998","24","TBS NETWORK"
"151020","2009-02-01","2012-01-31","21339","5","1","24","TBS NETWORK"
"151020","2012-02-01","2014-01-31","28614","12","1","24","TBS NETWORK"
"151020","2012-02-01","2014-01-31","116838","11","1","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145971","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145971","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145971","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145971","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145971","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145971","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145971","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145972","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145973","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145973","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145973","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145973","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145974","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145975","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145975","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145975","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145975","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145975","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145975","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145975","499","998","24","TBS NETWORK"
"933410","2012-03-01","2016-12-31","145975","499","998","24","TBS NETWORK"
"929590","2011-07-01","2014-06-30","138486","12","1","24","TBS NETWORK"
"929689","2011-05-01","2014-04-30","143533","1","1","24","TBS NETWORK"
"929689","2011-03-01","2014-02-28","143553","2","1","24","TBS NETWORK"
"931158","2012-01-01","2013-12-31","145703","1","1","24","TBS NETWORK"
"931158","2012-01-01","2013-12-31","145703","1","1","24","TBS NETWORK"
"931158","2012-01-01","2013-12-31","145703","1","1","24","TBS NETWORK"
"931158","2012-01-01","2013-12-31","145703","1","1","24","TBS NETWORK"
"931158","2012-01-01","2013-12-31","145703","1","1","24","TBS NETWORK"
"931158","2012-01-01","2013-12-31","145703","1","1","24","TBS NETWORK"
